created_at,full_text,username,Produk
2022-12-01 11:47:06+00:00,sungguh nikmat memiliki perlindungan dengan saling tolong menolong antar peserta dan juga berbagi berkah yuk pelajari manfaat produk asuransi syariah dengan memahami prinsip prinsipnya  t co vovlvmsvi,Manulife_ID,Manulife
2022-12-01 08:25:33+00:00,gokil asuransi jiwa manulife kalo apply lewat digibank bisa start from ribu preminya ini lumayan sihhh buat yg pengen nyoba asuransi jiwa pertama kali ,junhuicy,Manulife
2022-11-29 11:27:07+00:00,lengkapi diri dengan perlindungan dari berbagai risiko kehidupan  t co xqgqilqnnu semakinharisemakinbaik lifeplanning asuransimanulife asuransijiwamanulife asuransikesehatanmanulife,Manulife_ID,Manulife
2022-11-28 10:44:29+00:00,kunjungi  t co xqgqilqnnu atau klik link di bio untuk memulai perjalananmu menjadi pahlawan pemberi rasa aman semakinharisemakinbaik lifeplanning asuransimanulife asuransijiwamanulife asuransikesehatanmanulife,Manulife_ID,Manulife
2022-11-28 01:44:06+00:00,terima kasih kepercayaan ke saya semakin banyak yang ter edukasi penting nya punya asuransi jiwa untuk proteksi penghasilan asuransimanulife asuransijiwa  t co whzymobe,OlaLRJ,Manulife
2022-11-27 03:26:55+00:00,tagihan rs mamah selama dirawat  hari di rs medistra full dicover oleh manulife sebagai life planner amp nasabah manulife saya merasakan besar sekali benefit yang didapatkan dari asuransi kesehatan terima kasih manulife asuransikesehatan manulife  t co dpdutqbx,g_wennars,Manulife
2022-11-24 14:31:47+00:00, kom ruuppsk ach hatari malut banyak sekali asuransi yang bukan plat merah pada bermunculan siapa yang mengawasi ini ada manulife ada lagi sekarang pinjaman online dan segala macam siapa yang mengawasi ini ,WikiDPR2,Manulife
2022-11-24 11:06:15+00:00,itulah pentingnya proteksi kesehatan agar tak mengganggu kondisi keuangan yuk mulai persiapkan untuk menghadapi saat saat genting dari sekarang semakinharisemakinbaik lifeplanning asuransimanulife asuransijiwamanulife asuransikesehatanmanulife,Manulife_ID,Manulife
2022-11-23 06:23:39+00:00,haii semua perkenalkan saya novi life planner di manulife indonesia menyediakan produk asuransi tradisional dwiguna dan unitlink serta asuransi group perusahaan dan juga pensiunan dplk ,novinolasari,Manulife
2022-11-22 11:43:20+00:00,buat kamu yang siap jalani hidup lebih maksimal klik link di bio ya semakinharisemakinbaik lifeplanning asuransimanulife asuransijiwamanulife asuransikesehatanmanulife,Manulife_ID,Manulife
2022-11-21 13:31:13+00:00,jika keluarga kerabat mengetahui adanya nasabah karyawan maupun tenaga pemasar agen manulife indonesia yang terdampak oleh gempa bumi silakan menghubungi customer contact center   gempabumi gempacianjur klaimasuransi asuransimanulife manulifeindonesia,Manulife_ID,Manulife
2022-11-21 07:57:50+00:00,buat yang penasaran sama pekerjaannsebagai life planner di bisa datang di acara business talk dm for more info lokerjakarta lokercot asuransi  t co ebqhvrtkt,novinolasari,Manulife
2022-11-18 11:17:09+00:00,padahal hemat hanya satu dari sebagian besar faktor faktor penting lainnya di dalam mengatur keuangan mau tahu bagaimana caranya yang tepat yuk mampir ke  t co xqgqilqnnu semakinharisemakinbaik lifeplannermanulife asuransimanulife asuransijiwamanulife,Manulife_ID,Manulife
2022-11-18 10:00:53+00:00,miflip mudahkan masyarakat dapat perlindungan asuransi jiwa melalui aplikasi digibank asuransi miflip  t co abmoeqko,teknogav,Manulife
2022-11-18 05:00:00+00:00,produk asuransi jiwa berjangka dari manulife indonesia yang memberikan manfaat perlindungan apabila terjadi risiko meninggal dunia dan ketidakmampuan total tetap selengkapnya klik link  t co ujenmht semakinharisemakinbaik manulifeindonesia  t co ylnkjuk,DoIt_MetroTV,Manulife
2022-11-18 04:18:30+00:00,ambil uang pertanggungan miliar premi uda dtransfer rpjuta harusnya  juta dpt diskon  memanfaatkn promo manulife calon klien masuk asuransi jiwa murni bayar x dicover seumur hidup profil suami tulang punggung keluarga istri irt anak  asuransi utk jaga jaga manulife  t co sjrjlgvri,OlaLRJ,Manulife
2022-11-18 01:07:23+00:00,apa pengertian istilah guaranteed issuance offer gio dalam dunia asuransi yuk dibaca artikel dibawah ini manulife memiliki penawaran terbatas untuk produk miaction dm for more information  t co iahjvmry  t co xeegmiq,g_wennars,Manulife
2022-11-18 00:55:26+00:00,life insurance offers a man the only way where he can make his will before he makes his money terima kasih kepada client saya atas kepercayaannya untuk memiliki asuransi jiwa bersama manulife melalui saya asuransijiwa semakinharisemakinbaik  t co xplhxqves,g_wennars,Manulife
2022-11-17 13:13:14+00:00,dalam acara g di bali pemerintah hanya mengundang ceo manulife roy gori sebagai salah satu speaker insurance dari berbagai brand asuransi di indonesia roy gori ceo manulife sepanggung bersama ceo dari perusahaan raksasa level dunia di acara g bali  t co qnlguonl,OlaLRJ,Manulife
2022-11-17 12:47:38+00:00,butuh bantuan untuk memulainya life planner manulife yang siap membantu klik  t co vjteikqdm ya semakinharisemakinbaik lifeplannermanulife asuransimanulife asuransijiwamanulife asuransikesehatanmanulife keuangankeluarga,Manulife_ID,Manulife
2022-11-17 01:23:48+00:00,health insurance is not to protect your health but your wealth terima kasih kepada client saya atas kepercayaannya untuk memiliki asuransi kesehatannya bersama manulife melalui saya your trust is my commitment  t co hxqwxbylpi,g_wennars,Manulife
2022-11-16 10:17:27+00:00,yuk mulai dengan program dplk yang memberikan manfaat untuk kesejahteraan di hari tua info selengkapnya kunjungi  t co qbcrorub semakinharisemakinbaik danadarurat asuransi dplkmanulifeindonesia asuransipensiun asuransipensiunmanulife,Manulife_ID,Manulife
2022-11-16 08:37:21+00:00, tidak ada rawat inap walau operasi kecuali operasi besar atau butuh claim asuransi manulife jadi bagaimana berobat di indonesia bisulan saja harus rawat inap diinfus beli aneka obat kalau beruntung seminggu menginap pulang bawa sekantong aneka obat ,edysmerdeka,Manulife
2022-11-15 12:57:57+00:00,naik turun dalam kehidupan manusia lumrah terjadi kita tidak bisa memungkirinya karena itu kita harus bisa menikmati dan meresapi hikmahnya bersiap diri untuk memiliki segala persiapan yang diperlukan agar batin bisa tetap tenang asuransi manulife  t co iatxilvzw,g_wennars,Manulife
2022-11-15 07:25:57+00:00,cuan reksadana saham manulife meroket  t co qtjxgwvb reksadana asuransi saham,g_wennars,Manulife
2022-11-15 04:54:26+00:00,aplikasi asuransi manulife kini terintegrasi di digibank dbs indotelko  t co frhtoyxcz,indotelko,Manulife
2022-11-15 03:37:41+00:00,manulife bank dbs luncurkan produk baru asuransi yuk simak benefitnya  t co yhccalxfp,Linda_Christi,Manulife
2022-11-15 03:37:28+00:00,manulife bank dbs luncurkan produk baru asuransi yuk simak benefitnya  t co ldcuvkeqjh,wartabugarcom,Manulife
2022-11-15 01:22:41+00:00,manulife indonesia dan bank dbs indonesia mengumumkan peluncuran mifirst life protector miflip produk asuransi jiwa yang tersedia melalui digibank by dbs selengkapnya  t co gsuapjyf,theiconomic,Manulife
2022-11-14 15:45:01+00:00,gandeng dbs produk asuransi manulife kini hadir di aplikasi digibank by dbs  t co ehxngvbkkn,WartaEkonomi,Manulife
2022-11-14 10:48:02+00:00,manulife dan dbs luncurkan asuransi jiwa miflip premi mulai rp   per bulan  t co zvfqyenmq,KompasEkonomi,Manulife
2022-11-14 09:52:22+00:00,manulife dan bank dbs luncurkan asuransi miflip  t co teejhbfm,mixmarcomm,Manulife
2022-11-13 15:03:20+00:00,life so unpredictable siapa sangka klien tutup usia karena punya asuransi jiwa maka cair claim asuransi jiwa sebesar rp   miliar untuk keluarga yg ditinggal asuransijiwamurni manulife  t co thjybjgn,OlaLRJ,Manulife
2022-11-11 09:37:39+00:00,capek nggak sih harus begitu terus menerus yuk coba mulai cermati jangan sampai dalam kondisi darurat kamu tak punya persiapan sama sekali jadi lebih baik dari hari ke hari dari sini  t co xqgqiliwc semakinharisemakinbaik asuransimanulife manulifeindonesia,Manulife_ID,Manulife
2022-11-11 00:06:40+00:00,lowongan kerja s pt asuransi jiwa manulife indonesia di bandung terbaru   t co qylofwjyc,CEOfficialID,Manulife
2022-11-08 07:07:58+00:00,pembayaran rp   miliar atas claim asuransi jiwa klien uang ini sebagai dana kasih sayang untuk keluarga yang ditinggal asuransijiwamurni manulife  t co qmivswwi,OlaLRJ,Manulife
2022-11-08 06:46:11+00:00,trimegah sekuritas trim mengambil  juta lembar goh siauw hong mengeksekusi  juta lembar reksa dana manulife equity fund mengambil  juta lembar  juta saham diambil dplk manulife bca balance fund dan   lembar diambil pt asuransi allianz life indonesia ,bebasinvestasi,Manulife
2022-11-08 06:29:29+00:00, saya subscriber asuransi rawat jalan manulife kemarin sempat oke asuransinya bisa dipakai buat bayar berobat di tapi baru sekali hilang fiturnya kenapa dihilangin min padahal kan bagus ,petruses,Manulife
2022-11-08 06:00:01+00:00,produk asuransi jiwa yang dirancang manulife indonesia untuk nasabah bank dbs indonesia yang memberikan perlindungan secara optimal dengan premi yang kompetitif serta bonus loyalitas untuk meraih gaya hidup impian selengkapnya klik link  t co tebhhvefs  t co ilelylead,DoIt_MetroTV,Manulife
2022-11-08 01:59:55+00:00,hi pipel perkenalkan aku adalah asuransianakmuda aam adalah akun edukasi untuk seputaran dunia asuransi akun ini di handle langsung oleh life planners kita dari manulife indonesia yaitu mario johannes yuk diskusiin bareng asuransianakmuda dijamin ketemu solusi ,aamhebat,Manulife
2022-11-08 01:56:57+00:00, halo kak ana perkenalkan aku mario johannes life planner manulife indonesia sekilas dari twit kaka mungkin boleh yuk kita diskusikan apasih yang menjadi kebutuhan utama kaka dalam membeli asuransi  t co tblakrcnw,aamhebat,Manulife
2022-11-07 14:16:57+00:00,kasusnya dihentikan nasabah manulife lapor polisi terkait klaim asuransi  t co ceivxjn,JabarTrust,Manulife
2022-11-06 11:26:23+00:00, kenapa asuransi almarhum ibu saya gak keluar ,BuuleleSabar,Manulife
2022-11-06 03:01:02+00:00,terbang   persen laba asuransi jiwa manulife rp   triliun  t co gbldgis,MSNindonesia,Manulife
2022-11-06 02:18:32+00:00,terbang   persen laba asuransi jiwa manulife rp   triliun  t co urlqnjkys tempobisnis,tempodotco,Manulife
2022-11-04 11:29:18+00:00,manfaat utama yang bisa dirasakan bagi keluarga tanpa tapi tanpa nanti cek info selengkapnya di sini  t co uvbhmrs semakinharisemakinbaik asuransikeluarga asuransijiwa asuransimanulife manulifeindonesia,Manulife_ID,Manulife
2022-11-04 03:17:46+00:00,pembayaran rp  miliar atas claim asuransi jiwa klien uang ini sebagai dana kasih sayang untuk keluarga yang ditinggal asuransijiwamurni manulife  t co ccqldnuv,OlaLRJ,Manulife
2022-11-03 12:07:39+00:00,mending ajak sahabat belajar mengelola keuangan dengan tepat sama sama hidup mapan dengan perlindungan dan persiapan  t co xqgqilqnnu semakinharisemakinbaik mariberasuransi financialplanning asuransimanulife manulifeindonesia,Manulife_ID,Manulife
2022-11-02 12:53:25+00:00,asuransi mau cari orang yang sehat asuransi asuransijiwa asuransikesehatan agenasuransi fyp asuransiprudential asuransikecelakaan asuransimanulife asuransiallianz asuransikritis infokesehatan ketika viralditiktok tiktokforyoustage halloweenditiktok  t co aoiek,aldoleonard18,Manulife
2022-11-02 11:46:38+00:00,supaya nggak salah paham lagi cek dulu di  t co iceecmlud atau ngobrol langsung dengan life planner manulife semakinharisemakinbaik mariberasuransi asuransimanulife manulifeindonesia,Manulife_ID,Manulife
2022-11-02 11:46:38+00:00,banyaknya informasi simpang siur seputar asuransi bisa bikin kita ragu atau khawatir makanya penting untuk kenali dan pahami manfaatnya sebelum kita memilih solusi proteksi ,Manulife_ID,Manulife
2022-11-02 11:46:36+00:00, rugi punya asuransi masih muda ngapain punya asuransi mahal mahal bayar premi uangnya nggak balik lagi emang pasti rugi kalau kita beli sesuatu tanpa mengerti kegunaannya terlebih dahulu beli kucing dalam karung istilahnya  t co ewrhhbmhya,Manulife_ID,Manulife
2022-11-01 15:02:51+00:00,keluarga baru dengan banyak cicilan pastikan punya asuransi jiwa yang sangat terjangkau pro active plus asuransi asuransijiwa asuransijiwamurni asuransijiwatradisional asuransimanulife  t co vhccwfz,ShellyManulife,Manulife
2022-11-01 11:41:25+00:00,keluarga adalah sumber bahagia membuat hidup jadi lebih berharga jaga mereka dengan proteksi dan perencanaan yang matang cek  t co xqgqilqnnu atau klik link di bio sekarang semakinharisemakinbaik asuransikeluarga asuransimanulife manulifeindonesia  t co jipvqxlp,Manulife_ID,Manulife
2022-11-01 01:19:34+00:00, hai kak mau coba jadi life planner di manulife indonesia ga yang diperlukan hanya lulus ujian lisensi aaji kk sudah bisa memasarkan produk asuransi penghasilan yang didapat berupa komisi dan reward tambahan lainnya dan ini bisa dijadikan freelance juga dm for more info,novinolasari,Manulife
2022-10-31 17:26:26+00:00, haii kak mau jadi life planner di manulife indonesia ga disini kita ga liat umur yang penting kemauan untuk bekerja yang diperlukan hanya lulus ujian lisensi aaji untuk kk bisa memasarkan produk asuransi penghasilan tergantung aktifitas yang kk lakuin jika tertarik dm ya,novinolasari,Manulife
2022-10-31 17:21:26+00:00, mau coba jadi life planner di manulife ga kak disini kita belajar ugrade diri ketemu orang baru dan bisa dapat komisi yang lumayan dari memasarkan produk asuransi membantu orang dan kerjanya wfa dm ya kalau mau,novinolasari,Manulife
2022-10-31 17:15:32+00:00, haii kamu kalau tertarik buat jadi life planner di manulife indonesia dm ya bisa freelance sistem kerjanya mitra jadi agen pemasar produk asuransi jadi kamu dapat komisi dari penjualan produk serta reward tambahan lainnya ,novinolasari,Manulife
2022-10-31 16:59:52+00:00, jadi life planner di manulife indonesia butuh lisensi aaji aja bisa memasarkan asuransi dan dapat komisi dari produk asuransi serta banyak reward lain seperti jalan jalan ke ln,novinolasari,Manulife
2022-10-30 12:53:41+00:00,pembayaran claim asuransi jiwa sebesar rp  miliar dana kasih sayang utk keluarga asuransijiwamurni manulife  t co zyholsrnye,OlaLRJ,Manulife
2022-10-29 09:30:07+00:00, sorry om gw nemu ini pas lagi search kalo boleh tau pas ke rs bilangnya asuransi halodoc atau asuransi manulife ya nomor yg dipake nomor halodoc atau nomor manulife ,brokenfryingpan,Manulife
2022-10-29 07:32:18+00:00, manulife essential assurance itu produk asuransi jiwa murni bisa dm untuk tau lebih lanjut,novinolasari,Manulife
2022-10-29 05:06:26+00:00, selamat siang manulife essential assurance itu produk asuransi apa ya ,Darius60352980,Manulife
2022-10-27 11:36:08+00:00,seperti yang sudah disinggung sebelumnya profesi life planner lebih dari sekadar agen asuransi karena itu di manulife indonesia kami memberikan kesempatan untuk jadi yang terbaik melakukan yang bermakna bersama sama ,novinolasari,Manulife
2022-10-27 11:26:19+00:00,kenapa menjadi life planner di karena terbukti dari rasio pencapaian solvabilitas risk based capital nya manulife tahun  aja  dimana batas aman adalah  pojk no  tentang kesehatan keuangan perusahaan asuransi asuransi lifeplanner,novinolasari,Manulife
2022-10-27 05:00:01+00:00,produk asuransi jiwa dwiguna dari manulife untuk nasabah bank dbs indonesia guna mempersiapkan hari tua serta peninggalan berharga untuk keluarga tercinta melalui dana mapan selengkapnya klik link  t co wmqbzxkgy semakinharisemakinbaik manulifeindonesia  t co ugzadhkm,DoIt_MetroTV,Manulife
2022-10-26 23:37:48+00:00,manulife juga ada asuransi syariah ya asuransi asuransisyariah,ShellyManulife,Manulife
2022-10-26 23:36:38+00:00, manulife ada asuransi syariah juga bro and sist boleh aku bantu ,ShellyManulife,Manulife
2022-10-26 12:07:06+00:00,mucc dari manulife asuransi penyakit kritis masa bayar  th proteksi  tahun sehat tidak ada klaim maka semua premi dikembalikan  non unit link asuransi asuransikesehatan asuransipenyakitkritis asuransimurni  t co yvrdadredd,ShellyManulife,Manulife
2022-10-25 13:35:11+00:00,yuk ngobrol langsung dengan life planner manulife semakinharisemakinbaik lifeplanning lifeplanner asuransimanulife manulifeindonesia,Manulife_ID,Manulife
2022-10-25 07:22:05+00:00,manulife memiliki asuransi jiwa dan kesehatan untuk perusahaan yang memperhatikan para karyawannya dm untuk informasi lebih lengkap asuransi asuransimurni asuransikesehatan  t co mhnpgeljc,ShellyManulife,Manulife
2022-10-24 11:45:31+00:00, thank you pak johan sdh memiliki produk asuransi kesehatan dari manulife ,windyinsurance,Manulife
